,title,description,url,source_name,news_id,text
192,Nine Eurovision Acts Call For Israel-Hamas Cease-Fire—But Will Stop Short Of Boycott,Numerous groups have called for boycotts of Eurovision due to Israel’s inclusion in the competition.,https://www.forbes.com/sites/jamesfarrell/2024/03/29/nine-eurovision-acts-call-for-israel-hamas-cease-fire-but-will-stop-short-of-boycott/,Forbes,192,Nine Eurovision Acts Call For Israel-Hamas Cease-Fire—But Will Stop Short Of Boycott. Numerous groups have called for boycotts of Eurovision due to Israel’s inclusion in the competition.
193,USWNT’s Korbin Albert apologizes after reports of anti-LGBTQ+ reposts,"USWNT midfielder Korbin Albert apologized on Thursday night for liking and sharing social media posts that she described as “offensive, insensitive and hurtful.” The 20-year-old Albert, who plays for Paris Saint-Germain, had reportedly reposted anti-LGBTQ+ co…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d12539e7-c63c-4488-9c26-f773cb3ba6ba,Yahoo Entertainment,193,"USWNT’s Korbin Albert apologizes after reports of anti-LGBTQ+ reposts. USWNT midfielder Korbin Albert apologized on Thursday night for liking and sharing social media posts that she described as “offensive, insensitive and hurtful.” The 20-year-old Albert, who plays for Paris Saint-Germain, had reportedly reposted anti-LGBTQ+ co…"
194,The 30 Top Drama Movies Of All Time,"Dive into the film industry’s best drama movies of all time. From Boyz N The Hood to Casablanca, discover the powerful performances that have shaped drama.",https://www.forbes.com/sites/entertainment/article/best-drama-movies/,Forbes,194,"The 30 Top Drama Movies Of All Time. Dive into the film industry’s best drama movies of all time. From Boyz N The Hood to Casablanca, discover the powerful performances that have shaped drama."
195,Ministering to death row: An unlikely friendship based on a shared calling,"Rev. Lauren Bennett, 33, leads a St. Louis church serving the LGBTQ+ community, and Father Gerry Kleba, 82, a retired Catholic priest, talk about ministering to inmates on death row in Missouri.",https://www.npr.org/2024/03/29/1241576496/ministering-to-death-row-an-unlikely-friendship-based-on-a-shared-calling,NPR,195,"Ministering to death row: An unlikely friendship based on a shared calling. Rev. Lauren Bennett, 33, leads a St. Louis church serving the LGBTQ+ community, and Father Gerry Kleba, 82, a retired Catholic priest, talk about ministering to inmates on death row in Missouri."
196,Equalpride's CEO on standing together this Transgender Day of Visibility,"This Sunday marks Transgender Day of Visibility, a day dedicated to celebrating the strength, diversity, and resilience of the transgender community. As we come together in solidarity, it's essential to acknowledge the context in which we find ourselves this …",https://www.advocate.com/voices/ceo-message-tdov-2024,Advocate.com,196,"Equalpride's CEO on standing together this Transgender Day of Visibility. This Sunday marks Transgender Day of Visibility, a day dedicated to celebrating the strength, diversity, and resilience of the transgender community. As we come together in solidarity, it's essential to acknowledge the context in which we find ourselves this …"
197,Eurovision stars say they can’t be silent but reject calls for boycott over Israel,Artists set to compete in the Eurovision Song Contest said they do not want to be silent in light of the ongoing Israeli military offensive in the Gaza Strip.,https://www.nbcnews.com/news/world/eurovision-song-contest-israel-hamas-war-gaza-artists-malmo-rcna145584,NBC News,197,Eurovision stars say they can’t be silent but reject calls for boycott over Israel. Artists set to compete in the Eurovision Song Contest said they do not want to be silent in light of the ongoing Israeli military offensive in the Gaza Strip.
198,A Florida activist creates safe spaces as laws and rhetoric turn against trans rights,"In founding Capital Tea, Janel Diaz sought to provide the kind of services that she had needed after her transition.",https://www.npr.org/2024/03/31/1241386011/florida-trans-rights-activist-book-ban-rupaul,NPR,198,"A Florida activist creates safe spaces as laws and rhetoric turn against trans rights. In founding Capital Tea, Janel Diaz sought to provide the kind of services that she had needed after her transition."
199,WH bashes 'dishonest' GOP criticism of Biden's transgender proclamation on Easter,The White House is pushing back against top Republicans' misleading criticism of Biden's Transgender Day of Visibility proclamation on the same day as Easter,https://abcnews.go.com/Politics/white-house-bashes-dishonest-republican-criticism-bidens-transgender/story?id=108687647,ABC News,199,WH bashes 'dishonest' GOP criticism of Biden's transgender proclamation on Easter. The White House is pushing back against top Republicans' misleading criticism of Biden's Transgender Day of Visibility proclamation on the same day as Easter
200,Transgender Day of Visibility is the day to elevate the voices of the marginalized (exclusive),"The Transgender Day of Visibility, celebrated annually on March 31, is a day dedicated to honoring the vibrance, diversity, and resilience of the transgender community. This year, the Human Rights Campaign, the nation’s largest LGBTQ+ civil rights organizatio…",https://www.advocate.com/news/trans-voices-transgender-day-visibility,Advocate.com,200,"Transgender Day of Visibility is the day to elevate the voices of the marginalized (exclusive). The Transgender Day of Visibility, celebrated annually on March 31, is a day dedicated to honoring the vibrance, diversity, and resilience of the transgender community. This year, the Human Rights Campaign, the nation’s largest LGBTQ+ civil rights organizatio…"
201,LGBTQ+ club owner arrested in Russia for 'extremism',The owner of a popular gay bar was arrested and will face trial with two of his employees amid the latest crackdown on LGBT rights in Russia.,https://www.dw.com/en/lgbtq-club-owner-arrested-in-russia-for-extremism/a-68709295,DW (English),201,LGBTQ+ club owner arrested in Russia for 'extremism'. The owner of a popular gay bar was arrested and will face trial with two of his employees amid the latest crackdown on LGBT rights in Russia.
202,LGBTQ+ club owner arrested in Russia extremism,The owner of a popular gay bar was arrested and will face trial with two of his employees in the latest crackdown on LGBTQ+ rights in Russia.,https://www.dw.com/en/lgbtq-club-owner-arrested-in-russia-extremism/a-68709295,DW (English),202,LGBTQ+ club owner arrested in Russia extremism. The owner of a popular gay bar was arrested and will face trial with two of his employees in the latest crackdown on LGBTQ+ rights in Russia.
203,Trans Latina woman fighting to shut down ICE facilities honored with human rights award,"Arely Westley, this year's recipient of the Robert F. Kennedy Human Rights Award, tells The Advocate about this ""crucial moment"" in time for queer and immigrant communities.",https://www.advocate.com/news/rfk-human-rights-award-arely-westley-transgender-immigrants,Advocate.com,203,"Trans Latina woman fighting to shut down ICE facilities honored with human rights award. Arely Westley, this year's recipient of the Robert F. Kennedy Human Rights Award, tells The Advocate about this ""crucial moment"" in time for queer and immigrant communities."
204,LGBT club owner arrested in Russia extremism,The owner of a popular gay bar was arrested and will face trial with two of his employees amid the latest crackdown on LGBT rights in Russia.,https://www.dw.com/en/lgbt-club-owner-arrested-in-russia-extremism/a-68709295,DW (English),204,LGBT club owner arrested in Russia extremism. The owner of a popular gay bar was arrested and will face trial with two of his employees amid the latest crackdown on LGBT rights in Russia.
205,"Lesbian Power Couple: Top Sniper, Machine-Gunner Taking on Vlad's Army...","Lesbian Power Couple: Top Sniper, Machine-Gunner Taking on Vlad's Army...

 
 
 
 (Third column, 10th story, link)

 

 

 
 Related stories:Putin Friend Predicts Nuke Strike 'Most Likely' Coming...
NATO must be ready for Russia to invade our countries, …",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b,Yahoo Entertainment,205,"Lesbian Power Couple: Top Sniper, Machine-Gunner Taking on Vlad's Army.... Lesbian Power Couple: Top Sniper, Machine-Gunner Taking on Vlad's Army...

 
 
 
 (Third column, 10th story, link)

 

 

 
 Related stories:Putin Friend Predicts Nuke Strike 'Most Likely' Coming...
NATO must be ready for Russia to invade our countries, …"
206,10 transgender people share the 'strength and joy' of their lives after transition,"Transgender people overwhelmingly describe their lives after transitioning as “happier,” “authentic” and “comforting” despite a deluge of state legislation that seeks to restrict their access to health care and other aspects of life.",https://www.nbcnews.com/nbc-out/out-news/trans-people-life-satisfaction-changed-transition-rcna144965,NBC News,206,"10 transgender people share the 'strength and joy' of their lives after transition. Transgender people overwhelmingly describe their lives after transitioning as “happier,” “authentic” and “comforting” despite a deluge of state legislation that seeks to restrict their access to health care and other aspects of life."
207,Wanderful Founder Beth Santos Is Giving Women Updated Advice On Solo Travel,"Along with providing resources and tips, this trailblazer's debut book examines how this way of seeing the world should be perceived today.",https://www.forbes.com/sites/micheleherrmann/2024/03/31/wanderful-founder-beth-santos-is-giving-women-solid-advice-on-solo-travel/,Forbes,207,"Wanderful Founder Beth Santos Is Giving Women Updated Advice On Solo Travel. Along with providing resources and tips, this trailblazer's debut book examines how this way of seeing the world should be perceived today."
208,First they tried protests of anti-gay bills. Then students put on a play at Louisiana’s Capitol,A group of students from a New Orleans high school staged a play they developed on the steps of Louisiana's Capitol to protest a series of anti-LGBTQ+ legislative proposals,https://abcnews.go.com/US/wireStory/protests-anti-gay-bills-students-put-play-louisianas-108688853,ABC News,208,First they tried protests of anti-gay bills. Then students put on a play at Louisiana’s Capitol. A group of students from a New Orleans high school staged a play they developed on the steps of Louisiana's Capitol to protest a series of anti-LGBTQ+ legislative proposals
209,Is there really a competitive advantage? Debate over trans athletes tests science and inclusion,"In the last few years, debate has raged in North America over who should be allowed to compete in sports. While the discussion revolves around concepts of fairness and inclusion, researchers say the science around whether trans athletes have a competitive adv…",https://www.cbc.ca/news/canada/edmonton/trans-athlete-competition-alberta-1.7157218,CBC News,209,"Is there really a competitive advantage? Debate over trans athletes tests science and inclusion. In the last few years, debate has raged in North America over who should be allowed to compete in sports. While the discussion revolves around concepts of fairness and inclusion, researchers say the science around whether trans athletes have a competitive adv…"
210,Joe Biden Declares Easter Sunday 'Transgender Day of Visibility',"President Joe Biden's White House has declared the holiest of Christian holidays ""Transgender Day of Visibility.""
The post Joe Biden Declares Easter Sunday ‘Transgender Day of Visibility’ appeared first on Breitbart.",https://www.breitbart.com/politics/2024/03/30/joe-biden-declares-easter-sunday-transgender-day-of-visibility/,Breitbart News,210,"Joe Biden Declares Easter Sunday 'Transgender Day of Visibility'. President Joe Biden's White House has declared the holiest of Christian holidays ""Transgender Day of Visibility.""
The post Joe Biden Declares Easter Sunday ‘Transgender Day of Visibility’ appeared first on Breitbart."
211,Caitlyn Jenner ‘Absolutely Disgusted’ with Biden over Transgender Day of Visibility,"Former Olympic medal-winner Caitlyn Jenner has slammed President Joe Biden for his declaration of Easter Sunday 2024 as “Transgender Day of Visibility.”
The post Caitlyn Jenner ‘Absolutely Disgusted’ with Biden over Transgender Day of Visibility appeared firs…",https://www.breitbart.com/politics/2024/03/31/caitlyn-jenner-absolutely-disgusted-with-biden-over-transgender-day-of-visibility/,Breitbart News,211,"Caitlyn Jenner ‘Absolutely Disgusted’ with Biden over Transgender Day of Visibility. Former Olympic medal-winner Caitlyn Jenner has slammed President Joe Biden for his declaration of Easter Sunday 2024 as “Transgender Day of Visibility.”
The post Caitlyn Jenner ‘Absolutely Disgusted’ with Biden over Transgender Day of Visibility appeared firs…"
212,Biden proclaims Transgender Day of Visibility on Easter Sunday,President Biden is facing an angry backlash from conservative critics after he traditionally declared March 31 as a Trans Visibility Day Read Full Article at RT.com,https://www.rt.com/news/595175-biden-declares-trans-day-on-easter/,RT,212,Biden proclaims Transgender Day of Visibility on Easter Sunday. President Biden is facing an angry backlash from conservative critics after he traditionally declared March 31 as a Trans Visibility Day Read Full Article at RT.com
213,Hundreds of Canadian artists denounce 'alarming' anti-trans legislation in open letter,"More than 400 Canadian artists from the worlds of music, film and literature are denouncing what they describe as ""alarming and destructive"" anti-trans legislation in an open letter released Sunday by music superstars Tegan and Sara.",https://www.cbc.ca/news/entertainment/canadian-artists-open-letter-anti-trans-policies-1.7160219,CBC News,213,"Hundreds of Canadian artists denounce 'alarming' anti-trans legislation in open letter. More than 400 Canadian artists from the worlds of music, film and literature are denouncing what they describe as ""alarming and destructive"" anti-trans legislation in an open letter released Sunday by music superstars Tegan and Sara."
214,Trans Day of Visibility began 15 years ago. The founder is still moved by its success,"Rachel Crandall-Crocker, the founder of International Transgender Day of Visibility, said organizing has taught her one invaluable lesson: ""You do not have to be perfect to change the world.""",https://www.npr.org/2024/03/30/1241589753/transgender-day-of-visibility-rachel-crandall-crocker,NPR,214,"Trans Day of Visibility began 15 years ago. The founder is still moved by its success. Rachel Crandall-Crocker, the founder of International Transgender Day of Visibility, said organizing has taught her one invaluable lesson: ""You do not have to be perfect to change the world."""
215,Dom was paralysed from the waist down when he decided to open his dance studio,Dom Tulleken runs a dance academy for people with a disability. He encourages people to be their true selves — an ethos he lives by.,https://www.abc.net.au/news/2024-03-31/dom-tulleken-disability-dance-academy/103644946,ABC News (AU),215,Dom was paralysed from the waist down when he decided to open his dance studio. Dom Tulleken runs a dance academy for people with a disability. He encourages people to be their true selves — an ethos he lives by.
216,Florida GOP Blasts Biden for Declaring Easter Sunday 'Transgender Day of Visibility',"Republican Party of Florida chairman Evan Power blasted President Joe Biden on Saturday for declaring March 31, 2024, Easter Sunday, ""Transgender Day of Visibility.""
The post Florida GOP Blasts Biden for Declaring Easter Sunday ‘Transgender Day of Visibility’…",https://www.breitbart.com/politics/2024/03/30/florida-gop-blasts-biden-declaring-easter-sunday-transgender-day-visibility/,Breitbart News,216,"Florida GOP Blasts Biden for Declaring Easter Sunday 'Transgender Day of Visibility'. Republican Party of Florida chairman Evan Power blasted President Joe Biden on Saturday for declaring March 31, 2024, Easter Sunday, ""Transgender Day of Visibility.""
The post Florida GOP Blasts Biden for Declaring Easter Sunday ‘Transgender Day of Visibility’…"
217,"Trans corrections officer in Georgia can continue lawsuit, appeals court rules","A transgender man in Georgia can continue to pursue his lawsuit against the state’s Department of Corrections, which he says maintained a hostile work environment, the U.S. Court of Appeals for the 11th Circuit ruled Thursday.",https://www.advocate.com/news/trans-corrections-officer-harassment-suit,Advocate.com,217,"Trans corrections officer in Georgia can continue lawsuit, appeals court rules. A transgender man in Georgia can continue to pursue his lawsuit against the state’s Department of Corrections, which he says maintained a hostile work environment, the U.S. Court of Appeals for the 11th Circuit ruled Thursday."
218,Scotland's new hate crime law... in 90 seconds,The BBC's James Cook breaks down the debate over a new hate crime law in Scotland which has been causing a stir.,https://www.bbc.co.uk/news/av/uk-scotland-68688133,BBC News,218,Scotland's new hate crime law... in 90 seconds. The BBC's James Cook breaks down the debate over a new hate crime law in Scotland which has been causing a stir.
219,Meet The Team Behind GLAAD’s Black LGBTQ+ Media Advocacy,GLAAD's Communities of Color Department has emerged as a dynamic force for change within the organization and the broader landscape of media and entertainment.,https://www.forbes.com/sites/ashleemariepreston/2024/04/01/meet-the-team-behind-glaads-black-lgbtq-media-advocacy/,Forbes,219,Meet The Team Behind GLAAD’s Black LGBTQ+ Media Advocacy. GLAAD's Communities of Color Department has emerged as a dynamic force for change within the organization and the broader landscape of media and entertainment.
220,Two charged in transgender activist Cecilia Gentili's death,Two people have been charged in the death of transgender activist Cecilia Gentili.,https://abcnews.go.com/US/charged-transgender-activist-cecilia-gentilis-death/story?id=108714421,ABC News,220,Two charged in transgender activist Cecilia Gentili's death. Two people have been charged in the death of transgender activist Cecilia Gentili.
221,Two men charged with distributing illicit drugs in death of transgender activist,"Two men were charged with distributing illicit drugs that caused the death of prominent transgender activist, author and actor Cecilia Gentili last month, the Department of Justice said.",https://www.nbcnews.com/nbc-out/out-news/two-men-charged-distributing-illicit-drugs-death-transgender-activist-rcna145883,NBC News,221,"Two men charged with distributing illicit drugs in death of transgender activist. Two men were charged with distributing illicit drugs that caused the death of prominent transgender activist, author and actor Cecilia Gentili last month, the Department of Justice said."
222,"When even blue states aren't safe from anti-LGBTQ+ laws, this queer mayor is protecting her city","Emma Mulvaney-Stanak, the first woman and first out gay mayor of Vermont's largest city, tells The Advocate about how blue states must be proactive instead of reactive in the fight for LGBTQ+ rights.",https://www.advocate.com/politics/burlington-mayor-emma-mulvaney-stanak,Advocate.com,222,"When even blue states aren't safe from anti-LGBTQ+ laws, this queer mayor is protecting her city. Emma Mulvaney-Stanak, the first woman and first out gay mayor of Vermont's largest city, tells The Advocate about how blue states must be proactive instead of reactive in the fight for LGBTQ+ rights."
223,Owner of Russian gay bar arrested for ‘propaganda’,The investigation maintains that the accused was responsible for organizational functions associated with promoting the LGBTQ movement. Read Full Article at RT.com,https://www.rt.com/russia/595204-gay-bar-owner-arrested/,RT,223,Owner of Russian gay bar arrested for ‘propaganda’. The investigation maintains that the accused was responsible for organizational functions associated with promoting the LGBTQ movement. Read Full Article at RT.com
224,A Brazilian rising political star's killing was a mystery until an explosive federal report,"Explosive revelations in a 500-page Federal Police report allege ties between federal state civil police chief Rivaldo Barbosa and organized crime in the killing of Councilwoman Marielle Franco, a rising political star and Black LGBTQ woman.",https://www.nbcnews.com/news/latino/killing-brazilian-politician-marielle-franco-exposes-alleged-ties-poli-rcna145876,NBC News,224,"A Brazilian rising political star's killing was a mystery until an explosive federal report. Explosive revelations in a 500-page Federal Police report allege ties between federal state civil police chief Rivaldo Barbosa and organized crime in the killing of Councilwoman Marielle Franco, a rising political star and Black LGBTQ woman."
225,Jace Reh wants a ban on gay conversion practices to stop others going through what he experienced,"Gay conversion practices have been outlawed across much of the country, most recently in New South Wales — but not in South Australia. Jace Reh is one of several survivors involved in an SA group that is pushing for a ban.",https://www.abc.net.au/news/2024-04-02/gay-conversion-ban-advocates-call-for-sa-to-outlaw-practice/103652494,ABC News (AU),225,"Jace Reh wants a ban on gay conversion practices to stop others going through what he experienced. Gay conversion practices have been outlawed across much of the country, most recently in New South Wales — but not in South Australia. Jace Reh is one of several survivors involved in an SA group that is pushing for a ban."
226,Creating a safe and affirming space for transgender youth,"​In the face of rising anti-trans legislation and cultural challenges, the resilience and joy of trans youth underscore the urgent need for affirming spaces and supportive communities.",https://www.advocate.com/voices/ty-kitchen,Advocate.com,226,"Creating a safe and affirming space for transgender youth. ​In the face of rising anti-trans legislation and cultural challenges, the resilience and joy of trans youth underscore the urgent need for affirming spaces and supportive communities."
227,"Elliot Page, Allison Russell & Mae Martin among 400+ artists bashing 'destructive' anti-trans laws","Carly Rae Jepsen, Elliot Page,and Mae Martin are among over 400 celebrities that have signed a letter opposing to the rise of anti-LGBTQ+ laws in Canada.",https://www.advocate.com/politics/celebrities-anti-trans-laws-canada,Advocate.com,227,"Elliot Page, Allison Russell & Mae Martin among 400+ artists bashing 'destructive' anti-trans laws. Carly Rae Jepsen, Elliot Page,and Mae Martin are among over 400 celebrities that have signed a letter opposing to the rise of anti-LGBTQ+ laws in Canada."
228,Two men arrested in death of trans activist and performer Cecilia Gentili,Gentili died in February after overdosing on fentanyl-laced heroin. Michael Kuilan and Antonio Venti are charged with supplying the drugs.,https://www.advocate.com/crime/two-arrested-death-cecilia-gentili,Advocate.com,228,Two men arrested in death of trans activist and performer Cecilia Gentili. Gentili died in February after overdosing on fentanyl-laced heroin. Michael Kuilan and Antonio Venti are charged with supplying the drugs.
229,"Looking for home, some transgender people find community in unexpected places",Three trans Americans detail how they found joy and community in some of the country’s most conservative states.,https://www.nbcnews.com/nbc-out/out-news/looking-home-transgender-people-find-community-unexpected-places-rcna144468,NBC News,229,"Looking for home, some transgender people find community in unexpected places. Three trans Americans detail how they found joy and community in some of the country’s most conservative states."
230,"Jeff Bezos’ ex-wife handing majority of $640M donation war chest to leftist groups pushing illegal migrant invasion, transgenderism","Most of the $640 million that MacKenzie Scott, Jeff Bezos’ ex-wife, is donating to “charity” is actually being funneled into far-left causes like wide-open borders and transgenderism. We are told that Scott will give $122 million to 67 different migrant-advoc…",https://www.naturalnews.com/2024-04-01-bezos-ex-wife-donations-migrant-invasion-transgenderism.html,Naturalnews.com,230,"Jeff Bezos’ ex-wife handing majority of $640M donation war chest to leftist groups pushing illegal migrant invasion, transgenderism. Most of the $640 million that MacKenzie Scott, Jeff Bezos’ ex-wife, is donating to “charity” is actually being funneled into far-left causes like wide-open borders and transgenderism. We are told that Scott will give $122 million to 67 different migrant-advoc…"
231,Biden denies proclaiming Transgender Day of Visibility on Easter Sunday,"The US President, Joe Biden, apparently denied making the controversial decision just a day after announcing it Read Full Article at RT.com",https://www.rt.com/news/595258-biden-transgender-easter-denial/,RT,231,"Biden denies proclaiming Transgender Day of Visibility on Easter Sunday. The US President, Joe Biden, apparently denied making the controversial decision just a day after announcing it Read Full Article at RT.com"
232,Wisconsin governor vetoes transgender high school athletics ban,Wisconsin Gov. Tony Evers vetoed a bill passed by the Republican-controlled Legislature that would have banned high school transgender athletes from competing on teams that align with their gender identity,https://abcnews.go.com/US/wireStory/wisconsin-governor-vetoes-transgender-high-school-athletics-ban-108750696,ABC News,232,Wisconsin governor vetoes transgender high school athletics ban. Wisconsin Gov. Tony Evers vetoed a bill passed by the Republican-controlled Legislature that would have banned high school transgender athletes from competing on teams that align with their gender identity
233,"Vatican to publish document on gender, surrogacy and human dignity next week",The Vatican will publish next week an eagerly awaited document on gender theory and surrogacy,https://abcnews.go.com/International/wireStory/vatican-publish-document-gender-surrogacy-human-dignity-week-108742561,ABC News,233,"Vatican to publish document on gender, surrogacy and human dignity next week. The Vatican will publish next week an eagerly awaited document on gender theory and surrogacy"
234,Wisconsin’s Democratic governor vetoes Republican transgender sports ban bill,Wisconsin Democratic Gov. Tony Evers vetoed a bill on Tuesday that would have prohibited transgender athletes from participating on high school sports teams that correspond with their gender identity.,https://www.advocate.com/politics/wisconsin-trans-sports-ban-veto,Advocate.com,234,Wisconsin’s Democratic governor vetoes Republican transgender sports ban bill. Wisconsin Democratic Gov. Tony Evers vetoed a bill on Tuesday that would have prohibited transgender athletes from participating on high school sports teams that correspond with their gender identity.
235,"Wisconsin Gov. Evers vetoes transgender high school athletics ban, decries ""radical policies targeting LGBTQ""",Evers vetoed a bill passed by the Republican-controlled Legislature that would have banned high school transgender athletes from competing on teams that align with their gender identity. Republicans don't have the votes needed to override the veto.,https://www.cbsnews.com/minnesota/news/wisconsin-governor-veto-transgender-high-school-athletics-ban-lgbtq-rights/,CBS News,235,"Wisconsin Gov. Evers vetoes transgender high school athletics ban, decries ""radical policies targeting LGBTQ"". Evers vetoed a bill passed by the Republican-controlled Legislature that would have banned high school transgender athletes from competing on teams that align with their gender identity. Republicans don't have the votes needed to override the veto."
236,Foul-mouthed homophobic Republican legislator wants seat in Missouri state Senate,A former state representative in Missouri with an extensive history of anti-LGBTQ+ slurs and insults against fellow politicians and average citizens is now running for higher office in the state.,https://www.advocate.com/politics/chuck-basye-homophobia-republican-missouri,Advocate.com,236,Foul-mouthed homophobic Republican legislator wants seat in Missouri state Senate. A former state representative in Missouri with an extensive history of anti-LGBTQ+ slurs and insults against fellow politicians and average citizens is now running for higher office in the state.
237,"Benedict backed me up on rights for LGBTQ couples, Pope Francis says","Pope Francis found an ally in his predecessor Benedict XVI when he spoke in favor of civil partnerships for same-sex couples, the pontiff said in an upcoming new book.",https://www.nbcnews.com/nbc-out/out-news/benedict-backed-rights-lgbtq-couples-pope-francis-says-rcna146014,NBC News,237,"Benedict backed me up on rights for LGBTQ couples, Pope Francis says. Pope Francis found an ally in his predecessor Benedict XVI when he spoke in favor of civil partnerships for same-sex couples, the pontiff said in an upcoming new book."
238,Did Best Buy stop funding LGBTQ+ groups because of a conservative cabal?,"The electronics box store Best Buy is under fire after it appeared to alter its charitable donations to LGBTQ+ advocacy and support groups at the behest of a group of conservative stockholders, NBC News reported.",https://www.advocate.com/news/best-buy-lgbtq-donations-conservatives,Advocate.com,238,"Did Best Buy stop funding LGBTQ+ groups because of a conservative cabal?. The electronics box store Best Buy is under fire after it appeared to alter its charitable donations to LGBTQ+ advocacy and support groups at the behest of a group of conservative stockholders, NBC News reported."
239,WI Dem. Gov. Tony Evers Vetoes Bill to Protect Girls' Sports from Trans Athletes,"Wisconsin's liberal Democrat Gov. Tony Evers arranged a showy veto ceremony Tuesday to deny passage to a bill that would protect girls' sports
The post WI Dem. Gov. Tony Evers Vetoes Bill to Protect Girls’ Sports from Trans Athletes appeared first on Breitbar…",https://www.breitbart.com/sports/2024/04/02/wi-dem-gov-tony-evers-vetoes-bill-that-would-protect-girls-sports-trans-athletes/,Breitbart News,239,"WI Dem. Gov. Tony Evers Vetoes Bill to Protect Girls' Sports from Trans Athletes. Wisconsin's liberal Democrat Gov. Tony Evers arranged a showy veto ceremony Tuesday to deny passage to a bill that would protect girls' sports
The post WI Dem. Gov. Tony Evers Vetoes Bill to Protect Girls’ Sports from Trans Athletes appeared first on Breitbar…"
240,Kanye West Accused Of Hitler Praising And Racist Behavior In New Lawsuit By Former Donda Academy Employee,"A lawsuit filed in Los Angeles on Tuesday accuses Kanye West of mistreating Black employees, speaking highly of Hitler and pushing to lock Donda Academy students in cages.",https://www.forbes.com/sites/maryroeloffs/2024/04/02/kanye-west-accused-of-hitler-praising-and-racist-behavior-in-new-lawsuit-by-former-donda-academy-employee/,Forbes,240,"Kanye West Accused Of Hitler Praising And Racist Behavior In New Lawsuit By Former Donda Academy Employee. A lawsuit filed in Los Angeles on Tuesday accuses Kanye West of mistreating Black employees, speaking highly of Hitler and pushing to lock Donda Academy students in cages."
241,Loreen and Jessie J to headline Manchester Pride,"The ""outstanding performers"" will be joined by a third as-yet-unnamed headliner, organisers say.",https://www.bbc.co.uk/news/uk-england-manchester-68715940,BBC News,241,"Loreen and Jessie J to headline Manchester Pride. The ""outstanding performers"" will be joined by a third as-yet-unnamed headliner, organisers say."
242,"Caitlin Clark once dreamed of going to UConn. Now, she'll face them in the Final Four","Clark's freshman year at Iowa ended with a Sweet 16 loss to UConn. Now, with her aim on Iowa's first-ever championship to cap off her final season, a Final Four win over the Huskies must come first.",https://www.npr.org/2024/04/02/1242334968/caitlin-clark-iowa-uconn-final-four,NPR,242,"Caitlin Clark once dreamed of going to UConn. Now, she'll face them in the Final Four. Clark's freshman year at Iowa ended with a Sweet 16 loss to UConn. Now, with her aim on Iowa's first-ever championship to cap off her final season, a Final Four win over the Huskies must come first."
243,Michigan governor signs act to decriminalize paid surrogacy contracts,"Gov. Gretchen Whitmer described the act as a “package of common sense,” at an event in Royal Oak, Michigan. “It’s to protect families born under IVF, and to ensure LGBTQ plus parents are treated equally.”",https://www.advocate.com/news/surrogacy-michigan-bill,Advocate.com,243,"Michigan governor signs act to decriminalize paid surrogacy contracts. Gov. Gretchen Whitmer described the act as a “package of common sense,” at an event in Royal Oak, Michigan. “It’s to protect families born under IVF, and to ensure LGBTQ plus parents are treated equally.”"
244,Karine Jean-Pierre slams right-wing misinformation on Trans Day of Visibility,"In Monday’s White House press briefing, Press Secretary Karine Jean-Pierre skewered the manufactured outrage over President Joe Biden’s proclamation of Transgender Day of Visibility, which coincided with Easter Sunday this year.",https://www.advocate.com/politics/jean-pierre-responds-tdov-misinformation,Advocate.com,244,"Karine Jean-Pierre slams right-wing misinformation on Trans Day of Visibility. In Monday’s White House press briefing, Press Secretary Karine Jean-Pierre skewered the manufactured outrage over President Joe Biden’s proclamation of Transgender Day of Visibility, which coincided with Easter Sunday this year."
245,Elon Musk’s X appoints new safety chiefs as it seeks to rebuild ads business,Elon Musk’s X said Tuesday it was appointing two new employees to oversee safety on the platform.,https://www.nbcnews.com/tech/tech-news/elon-musks-x-appoints-new-safety-chiefs-rcna146050,NBC News,245,Elon Musk’s X appoints new safety chiefs as it seeks to rebuild ads business. Elon Musk’s X said Tuesday it was appointing two new employees to oversee safety on the platform.
246,"Carville: Biden Didn't Know Easter Was Trans Visibility Day, No One in the White House Knew There Was Easter Overlap","On Monday’s broadcast of NewsNation’s “Cuomo,” Democratic strategist James Carville reacted to criticism of the Biden White House for its proclamation of Transgender Day of Visibility falling on Easter by stating, “as if Biden even knew it was” Transgender Da…",https://www.breitbart.com/clips/2024/04/02/carville-biden-didnt-know-easter-was-trans-visibility-day-no-one-in-the-white-house-knew-there-was-easter-overlap/,Breitbart News,246,"Carville: Biden Didn't Know Easter Was Trans Visibility Day, No One in the White House Knew There Was Easter Overlap. On Monday’s broadcast of NewsNation’s “Cuomo,” Democratic strategist James Carville reacted to criticism of the Biden White House for its proclamation of Transgender Day of Visibility falling on Easter by stating, “as if Biden even knew it was” Transgender Da…"
247,"More than 3,000 hate complaints reported to police","The new law creates a crime of ""stirring up hatred"" over several protected characteristics.",https://www.bbc.co.uk/news/uk-scotland-scotland-politics-68721208,BBC News,247,"More than 3,000 hate complaints reported to police. The new law creates a crime of ""stirring up hatred"" over several protected characteristics."
